prod_id,char_id,value
2237,11,Android 8.0
2237,16,"23 МП / матрица 1/2.3"", светосила f/2.0 /, 24 мм, 1/2.3"""
2237,17,f/2.4
2237,14,"GSM, 3G, 4G (LTE), VoLTE"
2238,10,5
2238,11,Android 4.4
2238,16,8 МП
2238,14,"GSM, 3G"
2238,18,"FM-приемник, фонарик"
2239,10,6.78
2239,11,Android 12.0
2239,12,3 модуля
2239,13,островная (в дисплее)
2239,14,"GSM, 3G, 4G (LTE), VoLTE, CDMA"
2240,10,6.67
2240,11,Android 11.0
2240,15,1256 балл(ов)
2240,12,4 модуля
2240,13,островная (в дисплее)
2241,10,6.43
2241,11,Android 11.0
2241,12,3 модуля
2241,13,островная (в дисплее)
2241,14,"GSM, 3G, 4G (LTE), 5G, VoLTE, CDMA"
2242,10,6.5
2242,11,Android 9.0
2242,12,3 модуля
2242,13,каплевидная
2242,14,"GSM, 3G, 4G (LTE), CDMA"
2243,10,6.78
2243,11,Android 12.0
2243,12,3 модуля
2243,13,островная (в дисплее)
2243,14,"GSM, 3G, 4G (LTE), 5G, VoLTE"
2244,10,6.4
2244,11,Android 10.0
2244,12,4 модуля
2244,13,островная (в дисплее)
2244,14,"GSM, 3G, 4G (LTE)"
2245,10,6.52
2245,11,Android 11.0
2245,12,3 модуля
2245,13,каплевидная
2245,14,"GSM, 3G, 4G (LTE)"
2246,10,6.5
2246,11,Android 12.0
2246,12,2 модуля
2246,13,каплевидная
2246,14,"GSM, 3G, 4G (LTE), VoLTE"
2247,10,6.5
2247,11,Android 10.0
2247,15,5736 балл(ов)
2247,12,4 модуля
2247,13,каплевидная
2248,10,6.4
2248,11,Android 10.0
2248,12,"4 модуля / матрица 1/1.7"" /"
2248,13,каплевидная
2248,14,"GSM, 3G, 4G (LTE), CDMA"
2249,10,6.2
2249,11,Android 10.0
2249,12,2 модуля
2249,13,каплевидная
2249,14,"GSM, 3G, 4G (LTE), VoLTE"
2250,10,6.8
2250,11,Android 13
2250,12,3 модуля
2250,13,каплевидная
2250,14,"GSM, 3G, 4G (LTE), VoLTE"
2251,10,7.1
2251,11,Android 13
2251,12,3 модуля
2251,13,островная (в дисплее)
2251,14,"GSM, 3G, 4G (LTE), 5G, VoLTE, CDMA"
2252,10,5.45
2252,11,Android
2252,12,2 модуля
2252,16,5 МП
2252,14,"GSM, 3G, 4G (LTE), VoLTE"
2253,10,6.43
2253,11,Android 11.0
2253,12,3 модуля
2253,13,островная (в дисплее)
2253,14,"GSM, 3G, 4G (LTE), 5G, VoLTE"
2254,10,6.6
2254,11,Android 12.0
2254,12,3 модуля
2254,13,каплевидная
2254,14,"GSM, 3G, 4G (LTE), 5G, VoLTE"
2255,10,6.55
2255,11,Android 11.0
2255,15,5392 балл(ов)
2255,12,3 модуля
2255,13,островная (в дисплее)
2256,10,6.78
2256,11,Android 12.0
2256,12,3 модуля
2256,13,островная (в дисплее)
2256,14,"GSM, 3G, 4G (LTE), 5G, VoLTE"
2257,10,6.74
2257,11,Android 13
2257,12,3 модуля
2257,13,островная (в дисплее)
2257,14,"GSM, 3G, 4G (LTE), 5G, VoLTE, CDMA"
2258,10,8.03
2258,11,Android 12.0 / Origin OS Ocean /
2258,12,4 модуля
2258,13,островная (в дисплее)
2258,14,"GSM, 3G, 4G (LTE), 5G, VoLTE, CDMA"
2259,10,6.67
2259,11,Android 13 / MIUI 14 /
2259,12,3 модуля
2259,13,островная (в дисплее)
2259,14,"GSM, 3G, 4G (LTE), 5G, VoLTE"
2260,10,6.67
2260,11,Android 11.0 / MIUI 13 /
2260,12,4 модуля
2260,13,островная (в дисплее)
2260,14,"GSM, 3G, 4G (LTE), VoLTE"
2261,10,6.9
2261,11,Android 11.0
2261,12,4 модуля
2261,13,островная (в дисплее)
2261,14,"GSM, 3G, 4G (LTE)"
2262,10,6.67
2262,11,Android 13 / MIUI 14 /
2262,12,3 модуля
2262,13,островная (в дисплее)
2262,14,"GSM, 3G, 4G (LTE), 5G, VoLTE"
2263,10,6.44
2263,11,Android 11.0
2263,12,3 модуля
2263,13,каплевидная
2263,14,"GSM, 3G, 4G (LTE), VoLTE"
2264,10,6.8
2264,11,Android 12.0
2264,12,3 модуля
2264,16,8 МП
2264,14,"GSM, 3G, 4G (LTE), 5G, VoLTE, CDMA"
2265,10,6.55
2265,11,Android 11.0
2265,15,3857 балл(ов)
2265,12,3 модуля
2265,13,островная (в дисплее)
2266,10,6.7
2266,11,Android 13
2266,12,3 модуля
2266,13,островная (в дисплее)
2266,14,"GSM, 3G, 4G (LTE), 5G, VoLTE, CDMA"
2267,10,6.5
2267,11,Android 11.0
2267,16,"20 МП, f/2.8, 81 °, Sony IMX350, 1/2.78"""
2267,13,островная (в дисплее)
2267,14,"GSM, 3G, 4G (LTE), VoLTE"
2268,10,6.1
2268,11,Android 11.0 Go Edition
2268,16,"8 МП, f/2.0"
2268,13,каплевидная
2268,14,"GSM, 3G, 4G (LTE), VoLTE"
2269,10,6.7
2269,11,Android 12.0
2269,12,3 модуля
2269,13,островная (в дисплее)
2269,14,"GSM, 3G, 4G (LTE), 5G, VoLTE"
2270,10,6.7
2270,11,Android 9.0
2270,12,3 модуля
2270,13,каплевидная
2270,14,"GSM, 3G, 4G (LTE), VoLTE"
2271,10,5.2
2271,11,Android 8.0
2271,16,"23 МП / матрица 1/2.3"", светосила f/2.0 /, 24 мм, 1/2.3"""
2271,14,"GSM, 3G, 4G (LTE), VoLTE"
2271,18,"сканер отпечатка сзади, FM-приемник / RDS /, шумоподавление, гироскоп, фонарик, датчик освещения"
2272,10,6
2272,11,Android 8.0
2272,15,2906 балл(ов)
2272,12,2 модуля
2272,16,13 МП
2273,10,5.93
2273,11,Android 7.0
2273,12,2 модуля
2273,16,8 МП
2273,14,"GSM, 3G, 4G (LTE), CDMA"
2274,10,6.7
2274,11,Android 12.0
2274,12,3 модуля
2274,13,островная (в дисплее)
2274,14,"GSM, 3G, 4G (LTE), 5G, VoLTE, CDMA"
2275,10,6.7
2275,11,Android 12.0
2275,12,3 модуля
2275,13,островная (в дисплее)
2275,14,"GSM, 3G, 4G (LTE), 5G, VoLTE, CDMA"
2276,10,6.67
2276,11,Android 11.0
2276,12,4 модуля
2276,13,островная (в дисплее)
2276,14,"GSM, 3G, 4G (LTE), 5G, VoLTE, CDMA"
2277,10,6.55
2277,11,Android 11.0
2277,12,3 модуля
2277,13,островная (в дисплее)
2277,14,"GSM, 3G, 4G (LTE), VoLTE"
2278,10,6.71
2278,11,Android 13
2278,12,2 модуля
2278,13,каплевидная
2278,14,"GSM, 3G, 4G (LTE), VoLTE, CDMA"
2279,10,6.67
2279,11,Android 12.0
2279,12,3 модуля
2279,13,островная (в дисплее)
2279,14,"GSM, 3G, 4G (LTE), 5G, VoLTE, CDMA"
2280,10,3
2280,11,проприетарная
2280,16,1.3 МП
2280,14,GSM
2280,18,"FM-приемник, фонарик"
2281,10,6.8
2281,11,Android 12.0
2281,12,3 модуля
2281,13,скрытая (под дисплеем)
2281,14,"GSM, 3G, 4G (LTE), 5G, VoLTE, CDMA"
2282,10,6.6
2282,11,Android 12.0
2282,12,3 модуля
2282,13,островная (в дисплее)
2282,14,"GSM, 3G, 4G (LTE), 5G, VoLTE, CDMA"
2283,10,6.7
2283,11,Android 12.0
2283,12,3 модуля
2283,13,островная (в дисплее)
2283,14,"GSM, 3G, 4G (LTE), 5G, VoLTE, CDMA"
2284,10,5.5
2284,11,Android 12.0
2284,12,3 модуля
2284,16,5 МП / Samsung S5K5E8YX /
2284,14,"GSM, 3G, 4G (LTE), VoLTE"
2285,10,6.6
2285,11,Android 12.0
2285,12,3 модуля
2285,13,островная (в дисплее)
2285,14,"GSM, 3G, 4G (LTE)"
2286,10,6.67
2286,11,Android 10.0
2286,12,4 модуля
2286,13,островная (в дисплее)
2286,14,"GSM, 3G, 4G (LTE), 5G, VoLTE"
2287,10,6.67
2287,11,Android 12.0
2287,12,2 модуля
2287,13,островная (в дисплее)
2287,14,"GSM, 3G, 4G (LTE), 5G, VoLTE, CDMA"
2288,10,6.67
2288,11,Android 10.0
2288,15,3573 балл(ов)
2288,12,4 модуля
2288,13,островная (в дисплее)
2289,10,6.39
2289,11,Android 9.0 (HMS)
2289,15,3551 балл(ов)
2289,12,4 модуля
2289,13,каплевидная
2290,10,2.4
2290,11,KaiOS
2290,16,2 МП
2290,14,"GSM, 3G, 4G (LTE)"
2290,18,FM-приемник
2291,10,2.4
2291,11,KaiOS
2291,16,2 МП
2291,14,"GSM, 3G, 4G (LTE)"
2291,18,FM-приемник
2292,10,6.78
2292,11,Android 11.0
2292,12,3 модуля
2292,13,островная (в дисплее)
2292,14,"GSM, 3G, 4G (LTE), 5G, VoLTE"
2293,10,6.7
2293,11,Android 12.0
2293,12,3 модуля
2293,13,островная (в дисплее)
2293,14,"GSM, 3G, 4G (LTE), 5G, VoLTE, CDMA"
2294,10,6.67
2294,11,Android 12.0
2294,12,2 модуля
2294,13,островная (в дисплее)
2294,14,"GSM, 3G, 4G (LTE), 5G, VoLTE, CDMA"
2295,10,6.51
2295,11,Android 12.0 / Funtouch OS 12 /
2295,12,2 модуля
2295,13,каплевидная
2295,14,"GSM, 3G, 4G (LTE), VoLTE"
2296,10,4
2296,11,Symbian / v 9.2 /
2296,16,3.15 МП
2296,14,"GSM, 3G"
2296,18,"FM-приемник, фонарик"
2297,10,7.85
2297,11,Android 13
2297,12,3 модуля
2297,13,островная (в дисплее)
2297,14,"GSM, 3G, 4G (LTE), 5G, VoLTE"
2298,10,5.7
2298,11,Android 11.0
2298,12,3 модуля
2298,16,8 МП
2298,14,"GSM, 3G, 4G (LTE), VoLTE"
2299,10,6.78
2299,11,Android 12.0
2299,12,3 модуля
2299,13,островная (в дисплее)
2299,14,"GSM, 3G, 4G (LTE), 5G, VoLTE"
2300,10,6.4
2300,11,Android 9.0
2300,12,2 модуля
2300,13,каплевидная
2300,14,"GSM, 3G, 4G (LTE), VoLTE"
2301,10,6.5
2301,11,Android 13
2301,12,3 модуля
2301,13,островная (в дисплее)
2301,14,"GSM, 3G, 4G (LTE), VoLTE"
2302,10,2.4
2302,11,проприетарная
2302,16,2 МП
2302,14,GSM
2302,18,"FM-приемник, фонарик"
2303,10,2.4
2303,11,проприетарная
2303,16,0.3 МП
2303,14,GSM
2303,18,"FM-приемник, фонарик"
2304,10,6.8
2304,11,Android 13
2304,12,2 модуля
2304,13,островная (в дисплее)
2304,14,"GSM, 3G, 4G (LTE), 5G, VoLTE"
2305,10,6.67
2305,11,Android 11.0
2305,12,4 модуля
2305,13,островная (в дисплее)
2305,14,"GSM, 3G, 4G (LTE), 5G, VoLTE, CDMA"
2306,10,6
2306,11,Android 12.0
2306,12,2 модуля
2306,16,8 МП
2306,14,"GSM, 3G, 4G (LTE), VoLTE"
2307,22,160x128
2307,11,проприетарная
2307,16,0.3 МП
2307,14,GSM
2307,19,620
2308,10,2.8
2308,11,проприетарная
2308,16,0.3 МП
2308,14,GSM
2308,18,полноценный фонарик
2309,10,6.7
2309,11,Android 12.0
2309,12,3 модуля
2309,13,островная (в дисплее)
2309,14,"GSM, 3G, 4G (LTE), 5G, VoLTE, CDMA"
2310,10,6.56
2310,11,Android 12.0 / HiOS /
2310,12,2 модуля
2310,13,каплевидная
2310,14,"GSM, 3G, 4G (LTE), VoLTE"
2311,10,6.55
2311,11,Android 12.0 / MIUI 13 /
2311,12,3 модуля
2311,13,островная (в дисплее)
2311,14,"GSM, 3G, 4G (LTE), 5G, VoLTE"
2312,10,6.5
2312,11,Android 10.0
2312,12,3 модуля
2312,13,каплевидная
2312,14,"GSM, 3G, 4G (LTE), VoLTE"
2313,10,6.5
2313,11,Android 12.0 / One UI Core /
2313,12,2 модуля
2313,13,каплевидная
2313,14,"GSM, 3G, 4G (LTE), VoLTE"
2314,10,6.74
2314,11,HarmonyOS
2314,12,3 модуля
2314,13,с челкой
2314,14,"GSM, 3G, 4G (LTE), CDMA"
2315,10,6.8
2315,11,Android 12.0
2315,12,3 модуля
2315,13,скрытая (под дисплеем)
2315,14,"GSM, 3G, 4G (LTE), 5G, VoLTE, CDMA"
2316,10,6.51
2316,11,Android 12.0 / Funtouch OS 12 /
2316,12,2 модуля
2316,13,каплевидная
2316,14,"GSM, 3G, 4G (LTE), VoLTE"
2317,10,6.6
2317,11,Android 10.0
2317,12,4 модуля
2317,13,островная (в дисплее)
2317,14,"GSM, 3G, 4G (LTE), VoLTE"
2318,10,6.78
2318,11,Android 12.0
2318,12,4 модуля
2318,13,островная (в дисплее)
2318,14,"GSM, 3G, 4G (LTE), 5G, VoLTE, CDMA"
2319,10,6.52
2319,11,HarmonyOS
2319,12,3 модуля
2319,13,каплевидная
2319,14,"GSM, 3G, 4G (LTE), VoLTE"
2320,10,6.59
2320,11,Android 12.0
2320,15,2917 балл(ов)
2320,12,3 модуля
2320,13,островная (в дисплее)
2321,10,6.5
2321,11,Android 10.0
2321,12,3 модуля
2321,13,каплевидная
2321,14,"GSM, 3G, 4G (LTE), VoLTE"
2322,10,6.5
2322,11,Android 11.0
2322,12,2 модуля
2322,13,каплевидная
2322,14,"GSM, 3G, 4G (LTE)"
2323,10,1.8
2323,11,проприетарная
2323,14,GSM
2323,18,"FM-приемник, фонарик"
2323,19,1020
2324,10,6.58
2324,11,Android 12.0
2324,12,2 модуля
2324,13,островная (в дисплее)
2324,14,"GSM, 3G, 4G (LTE), 5G, CDMA"
2325,10,6.58
2325,11,Android 12.0
2325,12,2 модуля
2325,13,островная (в дисплее)
2325,14,"GSM, 3G, 4G (LTE), 5G, CDMA"
2326,10,6.59
2326,11,Android 12.0
2326,15,2917 балл(ов)
2326,12,3 модуля
2326,13,островная (в дисплее)
2327,10,8.03
2327,11,Android 12.0 / Origin OS Ocean /
2327,12,4 модуля
2327,13,островная (в дисплее)
2327,14,"GSM, 3G, 4G (LTE), 5G, VoLTE, CDMA"
2328,10,6.5
2328,11,Android 12.0
2328,12,3 модуля
2328,13,каплевидная
2328,14,"GSM, 3G, 4G (LTE)"
2329,10,6.7
2329,11,Android 11.0
2329,12,3 модуля
2329,13,островная (в дисплее)
2329,14,"GSM, 3G, 4G (LTE)"
2330,10,6.67
2330,11,Android 12.0 / MyOS 12 /
2330,12,4 модуля
2330,13,скрытая (под дисплеем)
2330,14,"GSM, 3G, 4G (LTE), 5G, VoLTE, CDMA"
2331,10,6.6
2331,11,Android 12.0
2331,12,3 модуля
2331,13,каплевидная
2331,14,"GSM, 3G, 4G (LTE), VoLTE"
2332,10,6.62
2332,11,Android 11.0
2332,15,8157 балл(ов)
2332,12,3 модуля
2332,13,островная (в дисплее)
2333,10,6.78
2333,11,Android 13
2333,12,4 модуля
2333,13,островная (в дисплее)
2333,14,"GSM, 3G, 4G (LTE), 5G, VoLTE, CDMA"
2334,10,6.8
2334,11,Android 12.0
2334,12,4 модуля
2334,13,скрытая (под дисплеем)
2334,14,"GSM, 3G, 4G (LTE), 5G, VoLTE, CDMA"
2335,10,6.4
2335,11,Android 9.0
2335,12,3 модуля
2335,13,каплевидная
2335,14,"GSM, 3G, 4G (LTE), VoLTE"
2336,10,6.4
2336,11,Android 9.0
2336,16,"48 МП, f/1.7"
2336,13,каплевидная
2336,14,"GSM, 3G, 4G (LTE), CDMA"
2337,10,6.4
2337,11,Android 9.0
2337,15,586 балл(ов)
2337,12,2 модуля
2337,13,каплевидная
2338,10,6.3
2338,11,Android 10.0
2338,15,4268 балл(ов)
2338,16,"12.2 МП / светосила f/1.8, матрица 1/2.6"" /, f/1.8, 28 мм, 76 °, 1/2.55"""
2338,13,с челкой
2339,10,6.5
2339,11,Android 10.0
2339,12,3 модуля
2339,13,островная (в дисплее)
2339,14,"GSM, 3G, 4G (LTE)"
2340,10,2.8
2340,11,проприетарная
2340,16,0.3 МП
2340,14,"GSM, 3G, 4G (LTE), VoLTE"
2340,18,"FM-приемник, фонарик"
2341,10,2.8
2341,11,проприетарная
2341,16,0.3 МП
2341,14,"GSM, 3G, 4G (LTE), VoLTE"
2341,18,"FM-приемник, фонарик"
2342,10,8
2342,11,Android 12.0
2342,12,3 модуля
2342,16,20 МП
2342,14,"GSM, 3G, 4G (LTE), 5G, VoLTE, CDMA"
2343,10,6.8
2343,11,Android 12.0
2343,12,4 модуля
2343,13,скрытая (под дисплеем)
2343,14,"GSM, 3G, 4G (LTE), 5G, VoLTE, CDMA"
2344,10,6.82
2344,11,Android 12.0 / XOS /
2344,12,2 модуля
2344,13,островная (в дисплее)
2344,14,"GSM, 3G, 4G (LTE), VoLTE"
2345,10,6.81
2345,11,Android 12.0
2345,12,3 модуля
2345,13,островная (в дисплее)
2345,14,"GSM, 3G, 4G (LTE), 5G, VoLTE, CDMA"
2346,10,6.52
2346,11,HarmonyOS
2346,12,3 модуля
2346,13,каплевидная
2346,14,"GSM, 3G, 4G (LTE), VoLTE"
2347,10,6.58
2347,11,Android 12.0
2347,12,2 модуля
2347,13,островная (в дисплее)
2347,14,"GSM, 3G, 4G (LTE), 5G, CDMA"
2348,10,6.43
2348,11,Android 11.0
2348,12,3 модуля
2348,13,островная (в дисплее)
2348,14,"GSM, 3G, 4G (LTE), 5G, VoLTE, CDMA"
2349,10,6.7
2349,11,Android 13
2349,12,3 модуля
2349,13,островная (в дисплее)
2349,14,"GSM, 3G, 4G (LTE), 5G, VoLTE"
2350,10,6.43
2350,11,Android 11.0
2350,12,3 модуля
2350,13,островная (в дисплее)
2350,14,"GSM, 3G, 4G (LTE), 5G, VoLTE, CDMA"
2351,10,8
2351,11,Android 11.0
2351,12,3 модуля
2351,16,20 МП
2351,14,"GSM, 3G, 4G (LTE), 5G, VoLTE, CDMA"
2352,10,6.56
2352,11,Android 12.0 / HiOS /
2352,12,2 модуля
2352,13,каплевидная
2352,14,"GSM, 3G, 4G (LTE), VoLTE"
2353,10,6.56
2353,11,Android 13 / OxygenOS /
2353,12,2 модуля
2353,13,каплевидная
2353,14,"GSM, 3G, 4G (LTE), 5G, VoLTE"
2354,10,6.67
2354,11,Android 13 / MIUI 14 /
2354,12,3 модуля
2354,13,островная (в дисплее)
2354,14,"GSM, 3G, 4G (LTE), 5G, VoLTE"
2355,10,6.78
2355,11,Android 12.0
2355,12,3 модуля
2355,13,островная (в дисплее)
2355,14,"GSM, 3G, 4G (LTE), 5G, VoLTE"
2356,10,6.67
2356,11,Android 13
2356,12,2 модуля
2356,13,островная (в дисплее)
2356,14,"GSM, 3G, 4G (LTE), 5G, VoLTE, CDMA"
2357,10,2.4
2357,11,проприетарная
2357,16,0.08 МП
2357,14,GSM
2357,18,"FM-приемник, фонарик"
2358,10,6.8
2358,11,Android 12.0
2358,12,3 модуля
2358,13,островная (в дисплее)
2358,14,"GSM, 3G, 4G (LTE), 5G"
2359,10,6.74
2359,11,Android 12.0 / Magic UI /
2359,12,4 модуля
2359,13,каплевидная
2359,14,"GSM, 3G, 4G (LTE), VoLTE"
2360,10,6.74
2360,11,Android 12.0 / Magic UI /
2360,12,4 модуля
2360,13,каплевидная
2360,14,"GSM, 3G, 4G (LTE), VoLTE"
2361,10,6.67
2361,11,Android 13 / MIUI 14 /
2361,12,3 модуля
2361,13,островная (в дисплее)
2361,14,"GSM, 3G, 4G (LTE), 5G, VoLTE"
2362,10,6.74
2362,11,Android 12.0 / Magic UI /
2362,12,4 модуля
2362,13,каплевидная
2362,14,"GSM, 3G, 4G (LTE), VoLTE"
2363,10,6.67
2363,11,Android 13
2363,12,2 модуля
2363,13,островная (в дисплее)
2363,14,"GSM, 3G, 4G (LTE), 5G, VoLTE, CDMA"
2364,10,6
2364,11,Windows Phone 8
2364,16,20 МП
2364,14,"GSM, 3G, 4G (LTE)"
2364,18,"сканер отпечатка отсутствует, FM-приемник, шумоподавление, гироскоп, фонарик, датчик освещения"
2365,10,4.5
2365,11,Windows Phone 8
2365,16,41 МП / эффективных 38 МП /
2365,14,"GSM, 3G, 4G (LTE)"
2365,18,"сканер отпечатка отсутствует, FM-приемник, шумоподавление, гироскоп, фонарик, датчик освещения"
2366,10,2
2366,11,проприетарная
2366,16,2 МП
2366,14,"GSM, 3G"
2366,18,"FM-приемник, фонарик"
2367,10,6.8
2367,11,Android 12.0
2367,12,3 модуля
2367,13,скрытая (под дисплеем)
2367,14,"GSM, 3G, 4G (LTE), 5G, VoLTE, CDMA"
2368,10,6.58
2368,11,Android 12.0
2368,12,3 модуля
2368,16,32 МП / Samsung S5K4H8 /
2368,14,"GSM, 3G, 4G (LTE), VoLTE, CDMA"
2369,10,6.52
2369,11,Android 11.0
2369,12,4 модуля
2369,13,каплевидная
2369,14,"GSM, 3G, 4G (LTE)"
2370,10,6.74
2370,11,Android 13
2370,12,3 модуля
2370,13,островная (в дисплее)
2370,14,"GSM, 3G, 4G (LTE), 5G, VoLTE, CDMA"
2371,10,6.58
2371,11,Android 12.0
2371,12,3 модуля
2371,16,32 МП / Samsung S5K4H8 /
2371,14,"GSM, 3G, 4G (LTE), VoLTE, CDMA"
2372,10,6.55
2372,11,Android 12.0 / MIUI 13 /
2372,12,3 модуля
2372,13,островная (в дисплее)
2372,14,"GSM, 3G, 4G (LTE), 5G, VoLTE"
2373,10,6.67
2373,11,Android 13 / MIUI 14 /
2373,12,3 модуля
2373,13,островная (в дисплее)
2373,14,"GSM, 3G, 4G (LTE), VoLTE"
2374,10,6.6
2374,11,Android 12.0
2374,12,3 модуля
2374,13,каплевидная
2374,14,"GSM, 3G, 4G (LTE), VoLTE"
2375,10,6.49
2375,11,Android 10.0
2375,12,4 модуля
2375,13,островная (в дисплее)
2375,14,"GSM, 3G, 4G (LTE), 5G, VoLTE, CDMA"
2376,10,2.7
2376,11,KaiOS
2376,16,5 МП
2376,14,"GSM, 3G, 4G (LTE)"
2376,18,FM-приемник
2377,10,6.5
2377,11,Android 12.0 / One UI Core /
2377,12,2 модуля
2377,13,каплевидная
2377,14,"GSM, 3G, 4G (LTE), VoLTE"
2378,10,6.55
2378,11,Android 10.0
2378,12,4 модуля
2378,13,островная (в дисплее)
2378,14,"GSM, 3G, 4G (LTE), 5G, VoLTE, CDMA"
2379,10,6.7
2379,11,Android 11.0
2379,12,3 модуля
2379,13,каплевидная
2379,14,"GSM, 3G, 4G (LTE), VoLTE"
2380,10,6.6
2380,11,Android 12.0
2380,12,3 модуля
2380,13,каплевидная
2380,14,"GSM, 3G, 4G (LTE)"
2381,10,6.67
2381,11,Android 12.0 / MIUI 13 /
2381,12,3 модуля
2381,13,островная (в дисплее)
2381,14,"GSM, 3G, 4G (LTE), 5G, VoLTE"
2382,10,5.9
2382,11,Android 9.0
2382,12,3 модуля
2382,13,с челкой
